dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,run_idx,rep,seed,status,error,runner_wall_elapsed,raw_graph_path,true_graph_path,fact_total,fact_true,fact_false,fact_retained,fact_retained_true,fact_retained_false,fact_removed,fact_removed_true,fact_removed_false,fact_precision,fact_recall,fact_f1,aspcr_model_space,aspcr_encoding,aspcr_solver_objective,aspcr_recomputed_objective,aspcr_graph_is_dag,aspcr_n_directed,aspcr_n_bidirected,aspcr_n_tailtail,aspcr_testing_time,aspcr_encoding_time,aspcr_solving_time,aspcr_data_path,aspcr_directed_path,aspcr_bidirected_path,aspcr_tailtail_path,aspcr_constraints_path,aspcr_diagnostics_path,aspcr_time_path
sf5,ASPCR-DAG-log,15.2303290367126,1,1.0,0.0,0.1667,0.0,0.0,0.0,4.0,38,39,2064,ok,,17.139161645434797,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0038_seed_2064.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2064.csv,80,34,46,80,34,46,0,0,0,0.425,1.0,0.5964912280701754,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,0,0,True,1,0,0,14.904,0.138000000000002,0.0589999999999975,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2064.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2064_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2064_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2064_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2064_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2064_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2064_time.csv
sf5,ASPCR-DAG-log,15.2791085243225,2,1.0,0.0,0.3333,0.0,0.0,0.0,4.0,39,40,2065,ok,,17.04853781592101,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0039_seed_2065.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2065.csv,80,40,40,76,36,40,4,4,0,0.4736842105263157,0.9,0.6206896551724138,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,6590,6590,True,2,0,0,14.959,0.134,0.0579999999999998,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2065.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2065_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2065_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2065_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2065_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2065_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2065_time.csv
sf5,ASPCR-DAG-log,15.1496670246124,3,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,40,41,2066,ok,,16.930707024410367,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0040_seed_2066.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2066.csv,80,52,28,70,52,18,10,0,10,0.7428571428571429,1.0,0.8524590163934427,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,21156,21156,True,3,0,0,14.801,0.145,0.0769999999999982,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2066.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2066_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2066_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2066_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2066_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2066_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2066_time.csv
sf5,ASPCR-DAG-log,15.1658732891083,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,41,42,2067,ok,,17.045006826519966,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0041_seed_2067.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2067.csv,80,63,17,63,63,0,17,0,17,1.0,1.0,1.0,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,25982,25982,True,4,0,0,14.818,0.137999999999998,0.0820000000000007,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2067.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2067_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2067_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2067_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2067_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2067_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2067_time.csv
sf5,ASPCR-DAG-log,15.1753504276276,3,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,42,43,2068,ok,,17.088093823753297,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0042_seed_2068.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2068.csv,80,49,31,68,41,27,12,8,4,0.6029411764705882,0.8367346938775511,0.7008547008547009,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,7941,7941,True,3,0,0,14.848,0.138999999999999,0.0599999999999987,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2068.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2068_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2068_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2068_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2068_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2068_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2068_time.csv
sf5,ASPCR-DAG-log,15.211395740509,2,1.0,0.0,0.3333,0.0,0.0,0.0,4.0,43,44,2069,ok,,16.992873979732394,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0043_seed_2069.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2069.csv,80,55,25,72,47,25,8,8,0,0.6527777777777778,0.8545454545454545,0.7401574803149606,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,3364,3364,True,2,0,0,14.896,0.132999999999999,0.0570000000000022,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2069.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2069_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2069_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2069_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2069_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2069_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2069_time.csv
sf5,ASPCR-DAG-log,15.2642192840576,2,0.5,0.25,0.1667,0.5,0.25,0.3333,3.0,44,45,2070,ok,,17.072682132944465,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0044_seed_2070.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2070.csv,80,52,28,72,44,28,8,8,0,0.6111111111111112,0.8461538461538461,0.7096774193548387,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,6286,6286,True,2,0,0,14.925,0.143999999999998,0.0700000000000003,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2070.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2070_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2070_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2070_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2070_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2070_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2070_time.csv
sf5,ASPCR-DAG-log,15.2102887630463,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,45,46,2071,ok,,17.069788983091712,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0045_seed_2071.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2071.csv,80,62,18,58,40,18,22,22,0,0.6896551724137931,0.6451612903225806,0.6666666666666667,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,31419,31419,True,4,0,0,14.872,0.140000000000001,0.0689999999999991,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2071.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2071_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2071_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2071_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2071_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2071_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2071_time.csv
sf5,ASPCR-DAG-log,15.2387347221375,3,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,46,47,2072,ok,,17.131064985878766,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0046_seed_2072.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2072.csv,80,58,22,68,50,18,12,8,4,0.7352941176470589,0.8620689655172413,0.7936507936507937,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,18689,18689,True,3,0,0,14.906,0.138999999999999,0.0660000000000025,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2072.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2072_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2072_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2072_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2072_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2072_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2072_time.csv
sf5,ASPCR-DAG-log,15.273176908493,2,0.5,0.25,0.1667,0.5,0.25,0.3333,3.0,47,48,2073,ok,,17.07420138362795,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0047_seed_2073.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2073.csv,80,42,38,68,32,36,12,10,2,0.4705882352941176,0.7619047619047619,0.5818181818181817,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,15297,15297,True,2,0,0,14.949,0.134999999999998,0.0620000000000012,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2073.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2073_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2073_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2073_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2073_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2073_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2073_time.csv
sf5,ASPCR-DAG-log,15.2525787353516,4,0.5,0.5,0.3333,0.5,0.5,0.5,3.0,48,49,2074,ok,,17.030627437867224,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0048_seed_2074.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2074.csv,80,52,28,72,44,28,8,8,0,0.6111111111111112,0.8461538461538461,0.7096774193548387,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,12125,12125,True,4,0,0,14.898,0.145,0.0739999999999981,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2074.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2074_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2074_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2074_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2074_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2074_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2074_time.csv
sf5,ASPCR-DAG-log,15.2220542430878,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,49,50,2075,ok,,17.090527242049575,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0049_seed_2075.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2075.csv,80,62,18,62,62,0,18,0,18,1.0,1.0,1.0,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,31242,31242,True,4,0,0,14.88,0.138999999999999,0.0760000000000005,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2075.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2075_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2075_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2075_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2075_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2075_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2075_time.csv
