dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,run_idx,rep,seed,status,error,runner_wall_elapsed,raw_graph_path,true_graph_path,fact_total,fact_true,fact_false,fact_retained,fact_retained_true,fact_retained_false,fact_removed,fact_removed_true,fact_removed_false,fact_precision,fact_recall,fact_f1,aspcr_model_space,aspcr_encoding,aspcr_solver_objective,aspcr_recomputed_objective,aspcr_graph_is_dag,aspcr_n_directed,aspcr_n_bidirected,aspcr_n_tailtail,aspcr_testing_time,aspcr_encoding_time,aspcr_solving_time,aspcr_data_path,aspcr_directed_path,aspcr_bidirected_path,aspcr_tailtail_path,aspcr_constraints_path,aspcr_diagnostics_path,aspcr_time_path
er5,ASPCR-DAG-log,15.6770553588867,2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,38,39,2064,ok,,17.446114083752036,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0038_seed_2064.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_er5_2064.csv,80,39,41,68,31,37,12,8,4,0.4558823529411764,0.7948717948717948,0.5794392523364486,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,18517,18517,True,2,0,0,15.347,0.132999999999999,0.0700000000000003,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_er5_2064.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2064_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2064_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2064_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2064_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2064_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2064_time.csv
er5,ASPCR-DAG-log,15.447651386261,3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,39,40,2065,ok,,17.247192334383726,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0039_seed_2065.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_er5_2065.csv,80,52,28,80,52,28,0,0,0,0.65,1.0,0.787878787878788,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,0,0,True,3,0,0,15.109,0.148000000000003,0.0599999999999987,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_er5_2065.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2065_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2065_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2065_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2065_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2065_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2065_time.csv
er5,ASPCR-DAG-log,15.4308087825775,5,0.4,0.6,0.4,0.6,0.6,0.6,2.0,40,41,2066,ok,,17.431849443353713,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0040_seed_2066.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_er5_2066.csv,80,64,16,64,56,8,16,8,8,0.875,0.875,0.875,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,35364,35364,True,5,0,0,15.087,0.140999999999998,0.0740000000000016,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_er5_2066.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2066_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2066_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2066_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2066_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2066_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2066_time.csv
er5,ASPCR-DAG-log,15.3552551269531,3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,41,42,2067,ok,,17.13138012122363,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0041_seed_2067.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_er5_2067.csv,80,56,24,70,52,18,10,4,6,0.7428571428571429,0.9285714285714286,0.8253968253968255,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,15879,15879,True,3,0,0,15.037,0.136000000000003,0.0529999999999973,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_er5_2067.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2067_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2067_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2067_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2067_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2067_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2067_time.csv
er5,ASPCR-DAG-log,15.1420052051544,2,1.0,0.0,0.4,0.0,0.0,0.0,5.0,42,43,2068,ok,,16.894846808165312,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0042_seed_2068.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_er5_2068.csv,80,50,30,72,42,30,8,8,0,0.5833333333333334,0.84,0.6885245901639344,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,7965,7965,True,2,0,0,14.815,0.133999999999997,0.0680000000000014,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_er5_2068.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2068_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2068_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2068_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2068_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2068_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2068_time.csv
er5,ASPCR-DAG-log,15.2023651599884,5,0.4,0.6,0.4,0.6,0.6,0.6,2.0,43,44,2069,ok,,16.9830257082358,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0043_seed_2069.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_er5_2069.csv,80,58,22,64,55,9,16,3,13,0.859375,0.9482758620689656,0.9016393442622952,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,32175,32175,True,5,0,0,14.858,0.150000000000002,0.0649999999999977,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_er5_2069.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2069_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2069_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2069_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2069_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2069_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2069_time.csv
er5,ASPCR-DAG-log,15.291088104248,4,0.75,0.2,0.6,0.25,0.2,0.2222,4.0,44,45,2070,ok,,17.30937703512609,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0044_seed_2070.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_er5_2070.csv,80,68,12,70,66,4,10,2,8,0.9428571428571428,0.9705882352941176,0.9565217391304348,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,8389,8389,True,4,0,0,14.956,0.143000000000001,0.0609999999999999,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_er5_2070.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2070_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2070_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2070_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2070_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2070_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2070_time.csv
er5,ASPCR-DAG-log,15.3288335800171,4,0.5,0.4,0.4,0.5,0.4,0.4444,3.0,45,46,2071,ok,,17.099402904510498,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0045_seed_2071.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_er5_2071.csv,80,49,31,68,47,21,12,2,10,0.6911764705882353,0.9591836734693876,0.8034188034188035,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,27832,27832,True,4,0,0,14.991,0.134,0.0769999999999982,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_er5_2071.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2071_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2071_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2071_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2071_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2071_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2071_time.csv
er5,ASPCR-DAG-log,15.4252626895905,3,0.3333,0.4,0.2,0.6667,0.4,0.5,3.0,46,47,2072,ok,,17.19795777928084,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0046_seed_2072.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_er5_2072.csv,80,54,26,70,50,20,10,4,6,0.7142857142857143,0.925925925925926,0.8064516129032259,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,14838,14838,True,3,0,0,15.095,0.135000000000002,0.0640000000000001,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_er5_2072.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2072_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2072_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2072_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2072_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2072_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2072_time.csv
er5,ASPCR-DAG-log,15.5271980762482,2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,47,48,2073,ok,,17.31903637200594,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0047_seed_2073.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_er5_2073.csv,80,31,49,80,31,49,0,0,0,0.3875,1.0,0.5585585585585586,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,0,0,True,2,0,0,15.198,0.138999999999999,0.0620000000000012,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_er5_2073.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2073_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2073_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2073_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2073_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2073_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2073_time.csv
er5,ASPCR-DAG-log,15.4554314613342,3,1.0,0.0,0.6,0.0,0.0,0.0,5.0,48,49,2074,ok,,17.27612845785916,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0048_seed_2074.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_er5_2074.csv,80,44,36,66,37,29,14,7,7,0.5606060606060606,0.8409090909090909,0.6727272727272727,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,18970,18970,True,3,0,0,15.097,0.137,0.093,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_er5_2074.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2074_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2074_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2074_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2074_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2074_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2074_time.csv
er5,ASPCR-DAG-log,15.4344091415405,4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,49,50,2075,ok,,17.22554586082697,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0049_seed_2075.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_er5_2075.csv,80,56,24,63,56,7,17,0,17,0.8888888888888888,1.0,0.9411764705882353,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,27226,27226,True,4,0,0,15.104,0.138999999999999,0.0629999999999988,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_er5_2075.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2075_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2075_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2075_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2075_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2075_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2075_time.csv
