nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,n_nodes,n_edges,seed,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,aba_elapsed,ranking_elapsed,num_edges_est,best_model,best_I
5,0.2,0.8,0.2,0.8,0.8,0.8,1.0,3.0,5,5,3199,0.12696337699890137,1.1653754711151123,True,original,refined_indep_facts,0.1802811622619629,0.003793954849243164,5,"frozenset({(1, 2), (0, 3), (1, 4), (2, 3), (1, 3)})",4.71157213825515
5,0.4,0.6,0.4,0.6,0.6,0.6,2.0,8.0,5,5,3199,0.12696337699890137,1.1653754711151123,True,original,arrows_sum,0.1802811622619629,0.00029850006103515625,5,"frozenset({(2, 1), (0, 3), (1, 4), (2, 3), (1, 3)})",2.5000336138645847
5,0.4,0.6,0.4,0.6,0.6,0.6,2.0,8.0,5,5,3199,0.12696337699890137,1.1653754711151123,True,original,arrows_mean,0.1802811622619629,0.00028324127197265625,5,"frozenset({(2, 1), (0, 3), (1, 4), (2, 3), (1, 3)})",0.5000067227729169
3,0.3333,0.4,0.2,0.6667,0.4,0.5,3.0,8.0,5,5,3199,0.12696337699890137,1.1653754711151123,True,refined_indep_facts,original,0.020275354385375977,0.09512662887573242,3,"frozenset({(0, 3), (1, 3), (4, 1)})",18.098632158524843
2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,11.0,5,5,3199,0.12696337699890137,1.1653754711151123,True,refined_indep_facts,refined_indep_facts,0.020275354385375977,0.05086994171142578,2,"frozenset({(3, 1), (1, 4)})",6.069989213633599
3,0.0,0.6,0.0,1.0,0.6,0.75,2.0,4.0,5,5,3199,0.12696337699890137,1.1653754711151123,True,refined_indep_facts,arrows_sum,0.020275354385375977,0.0021216869354248047,3,"frozenset({(0, 3), (1, 3), (1, 4)})",1.5000300325060292
1,0.0,0.2,0.0,1.0,0.2,0.3333,4.0,8.0,5,5,3199,0.12696337699890137,1.1653754711151123,True,refined_indep_facts,arrows_mean,0.020275354385375977,0.002106189727783203,1,"frozenset({(1, 4)})",0.5000192822353585
6,0.8333,0.2,1.0,0.1667,0.2,0.1818,7.0,15.0,5,5,316,0.12696337699890137,1.1705896854400635,True,original,original,0.16785550117492676,0.06729674339294434,6,"frozenset({(2, 1), (4, 3), (3, 1), (0, 3), (2, 3), (0, 2)})",14.617315327130452
6,0.8333,0.2,1.0,0.1667,0.2,0.1818,7.0,15.0,5,5,316,0.12696337699890137,1.1705896854400635,True,original,refined_indep_facts,0.16785550117492676,0.03696417808532715,6,"frozenset({(2, 1), (4, 3), (3, 1), (0, 3), (2, 3), (0, 2)})",1.1940001082126126
8,0.875,0.2,1.4,0.125,0.2,0.1538,8.0,16.0,5,5,316,0.12696337699890137,1.1705896854400635,True,original,arrows_sum,0.16785550117492676,0.0019271373748779297,8,"frozenset({(0, 1), (2, 1), (4, 3), (3, 1), (0, 3), (2, 3), (0, 2), (4, 1)})",3.9998776492244774
7,1.0,0.0,1.4,0.0,0.0,,8.0,17.0,5,5,316,0.12696337699890137,1.1705896854400635,True,original,arrows_mean,0.16785550117492676,0.0019414424896240234,7,"frozenset({(0, 1), (2, 1), (4, 1), (0, 3), (2, 3), (0, 2), (1, 3)})",0.499991094804066
3,0.0,0.6,0.0,1.0,0.6,0.75,2.0,4.0,5,5,316,0.12696337699890137,1.1705896854400635,True,refined_indep_facts,original,0.0196685791015625,0.055774688720703125,3,"frozenset({(3, 1), (2, 0), (3, 0)})",13.00639637438585
2,0.0,0.4,0.0,1.0,0.4,0.5714,3.0,7.0,5,5,316,0.12696337699890137,1.1705896854400635,True,refined_indep_facts,refined_indep_facts,0.0196685791015625,0.032202959060668945,2,"frozenset({(3, 1), (1, 4)})",3.5420813040076045
3,0.3333,0.4,0.2,0.6667,0.4,0.5,3.0,11.0,5,5,316,0.12696337699890137,1.1705896854400635,True,refined_indep_facts,arrows_sum,0.0196685791015625,0.0017082691192626953,3,"frozenset({(3, 1), (0, 2), (1, 4)})",1.5000603866004492
1,0.0,0.2,0.0,1.0,0.2,0.3333,4.0,10.0,5,5,316,0.12696337699890137,1.1705896854400635,True,refined_indep_facts,arrows_mean,0.0196685791015625,0.00173187255859375,1,"frozenset({(1, 4)})",0.500059984969021
3,0.0,0.6,0.0,1.0,0.6,0.75,2.0,4.0,5,5,8266,0.12696337699890137,1.3047406673431396,True,original,original,0.027276992797851562,0.002202749252319336,3,"frozenset({(3, 1), (0, 3), (2, 3)})",17.49098093925653
3,0.0,0.6,0.0,1.0,0.6,0.75,2.0,4.0,5,5,8266,0.12696337699890137,1.3047406673431396,True,original,refined_indep_facts,0.027276992797851562,0.0010061264038085938,3,"frozenset({(3, 1), (0, 3), (2, 3)})",2.5595863079061765
3,0.0,0.6,0.0,1.0,0.6,0.75,2.0,4.0,5,5,8266,0.12696337699890137,1.3047406673431396,True,original,arrows_sum,0.027276992797851562,0.00021195411682128906,3,"frozenset({(3, 1), (0, 3), (2, 3)})",1.5007275044251442
3,0.0,0.6,0.0,1.0,0.6,0.75,2.0,4.0,5,5,8266,0.12696337699890137,1.3047406673431396,True,original,arrows_mean,0.027276992797851562,0.00018358230590820312,3,"frozenset({(3, 1), (0, 3), (2, 3)})",0.5002425014750481
3,0.0,0.6,0.0,1.0,0.6,0.75,2.0,4.0,5,5,8266,0.12696337699890137,1.3047406673431396,True,refined_indep_facts,original,0.016235828399658203,0.01979804039001465,3,"frozenset({(3, 1), (0, 3), (2, 3)})",17.49098093925653
2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,10.0,5,5,8266,0.12696337699890137,1.3047406673431396,True,refined_indep_facts,refined_indep_facts,0.016235828399658203,0.011848211288452148,2,"frozenset({(3, 1), (3, 2)})",2.5595863079061765
3,0.0,0.6,0.0,1.0,0.6,0.75,2.0,4.0,5,5,8266,0.12696337699890137,1.3047406673431396,True,refined_indep_facts,arrows_sum,0.016235828399658203,0.0007929801940917969,3,"frozenset({(3, 1), (0, 3), (2, 3)})",1.5007275044251442
2,0.0,0.4,0.0,1.0,0.4,0.5714,3.0,8.0,5,5,8266,0.12696337699890137,1.3047406673431396,True,refined_indep_facts,arrows_mean,0.016235828399658203,0.0008020401000976562,2,"frozenset({(2, 3), (0, 3)})",0.5007731027753335
5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5,5,1532,0.12696337699890137,1.110297679901123,True,original,original,0.186875581741333,0.019473791122436523,5,"frozenset({(1, 2), (3, 4), (2, 0), (4, 2), (3, 0)})",26.72282728542163
5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5,5,1532,0.12696337699890137,1.110297679901123,True,original,refined_indep_facts,0.186875581741333,0.008866548538208008,5,"frozenset({(1, 2), (3, 4), (2, 0), (4, 2), (3, 0)})",2.421513526360038
7,0.2857,1.0,0.4,0.7143,1.0,0.8333,2.0,0.0,5,5,1532,0.12696337699890137,1.110297679901123,True,original,arrows_sum,0.186875581741333,0.0005333423614501953,7,"frozenset({(4, 0), (1, 2), (3, 4), (2, 0), (4, 2), (3, 0), (1, 0)})",3.5000045523941967
7,0.2857,1.0,0.4,0.7143,1.0,0.8333,2.0,0.0,5,5,1532,0.12696337699890137,1.110297679901123,True,original,arrows_mean,0.186875581741333,0.000518798828125,7,"frozenset({(4, 0), (1, 2), (3, 4), (2, 0), (4, 2), (3, 0), (1, 0)})",0.5000006503420281
3,0.0,0.6,0.0,1.0,0.6,0.75,2.0,5.0,5,5,1532,0.12696337699890137,1.110297679901123,True,refined_indep_facts,original,0.024023056030273438,0.08505773544311523,3,"frozenset({(1, 2), (2, 0), (4, 2)})",15.488149235585944
2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,12.0,5,5,1532,0.12696337699890137,1.110297679901123,True,refined_indep_facts,refined_indep_facts,0.024023056030273438,0.04206705093383789,2,"frozenset({(2, 1), (3, 4)})",4.173565735013123
3,0.0,0.6,0.0,1.0,0.6,0.75,2.0,6.0,5,5,1532,0.12696337699890137,1.110297679901123,True,refined_indep_facts,arrows_sum,0.024023056030273438,0.0019953250885009766,3,"frozenset({(1, 2), (2, 0), (3, 4)})",1.5000000351648943
1,0.0,0.2,0.0,1.0,0.2,0.3333,4.0,9.0,5,5,1532,0.12696337699890137,1.110297679901123,True,refined_indep_facts,arrows_mean,0.024023056030273438,0.0019707679748535156,1,"frozenset({(1, 2)})",0.5000000351648943
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,9.0,5,5,1009,0.12696337699890137,1.1701936721801758,True,original,original,0.35440492630004883,0.9503750801086426,4,"frozenset({(1, 0), (2, 1), (1, 4), (3, 0)})",16.471462244981307
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,9.0,5,5,1009,0.12696337699890137,1.1701936721801758,True,original,refined_indep_facts,0.35440492630004883,0.5806066989898682,4,"frozenset({(1, 0), (2, 1), (1, 4), (3, 0)})",3.7268629074480675
9,0.7778,0.4,1.4,0.2222,0.4,0.2857,7.0,15.0,5,5,1009,0.12696337699890137,1.1701936721801758,True,original,arrows_sum,0.35440492630004883,0.021044015884399414,9,"frozenset({(2, 4), (4, 0), (2, 1), (3, 4), (3, 1), (2, 0), (3, 0), (1, 0), (4, 1)})",4.501415549916922
6,0.6667,0.4,0.8,0.3333,0.4,0.3636,5.0,15.0,5,5,1009,0.12696337699890137,1.1701936721801758,True,original,arrows_mean,0.35440492630004883,0.02129840850830078,6,"frozenset({(4, 0), (2, 1), (2, 0), (3, 0), (1, 0), (4, 1)})",0.5003886171601711
2,0.0,0.4,0.0,1.0,0.4,0.5714,3.0,9.0,5,5,1009,0.12696337699890137,1.1701936721801758,True,refined_indep_facts,original,0.02201080322265625,0.033782243728637695,2,"frozenset({(1, 0), (1, 2)})",11.4801247223158
1,0.0,0.2,0.0,1.0,0.2,0.3333,4.0,12.0,5,5,1009,0.12696337699890137,1.1701936721801758,True,refined_indep_facts,refined_indep_facts,0.02201080322265625,0.022540807723999023,1,"frozenset({(1, 4)})",5.993780952208839
2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,17.0,5,5,1009,0.12696337699890137,1.1701936721801758,True,refined_indep_facts,arrows_sum,0.02201080322265625,0.0010142326354980469,2,"frozenset({(4, 1), (3, 0)})",1.0007732578319581
1,0.0,0.2,0.0,1.0,0.2,0.3333,4.0,14.0,5,5,1009,0.12696337699890137,1.1701936721801758,True,refined_indep_facts,arrows_mean,0.02201080322265625,0.0010075569152832031,1,"frozenset({(3, 0)})",0.5003942535042561
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,4.0,5,5,2250,0.12696337699890137,1.164973497390747,True,original,original,0.28525876998901367,0.5780799388885498,4,"frozenset({(1, 0), (2, 3), (3, 4), (1, 4)})",13.382825244468012
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,4.0,5,5,2250,0.12696337699890137,1.164973497390747,True,original,refined_indep_facts,0.28525876998901367,0.3941488265991211,4,"frozenset({(1, 0), (2, 3), (3, 4), (1, 4)})",3.431321917769775
9,0.7778,0.4,1.4,0.2222,0.4,0.2857,7.0,8.0,5,5,2250,0.12696337699890137,1.164973497390747,True,original,arrows_sum,0.28525876998901367,0.017125844955444336,9,"frozenset({(2, 4), (4, 0), (4, 3), (2, 0), (1, 4), (3, 0), (2, 3), (1, 0), (1, 3)})",4.499966949561706
6,0.6667,0.4,0.8,0.3333,0.4,0.3636,5.0,6.0,5,5,2250,0.12696337699890137,1.164973497390747,True,original,arrows_mean,0.28525876998901367,0.016832351684570312,6,"frozenset({(4, 0), (3, 4), (2, 0), (1, 4), (3, 0), (2, 3)})",0.5000706816013678
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,11.0,5,5,2250,0.12696337699890137,1.164973497390747,True,refined_indep_facts,original,0.019205570220947266,0.04136919975280762,3,"frozenset({(0, 1), (3, 2), (4, 3)})",12.105705767282217
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,11.0,5,5,2250,0.12696337699890137,1.164973497390747,True,refined_indep_facts,refined_indep_facts,0.019205570220947266,0.029947757720947266,3,"frozenset({(0, 1), (3, 2), (4, 3)})",5.185738633933228
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,11.0,5,5,2250,0.12696337699890137,1.164973497390747,True,refined_indep_facts,arrows_sum,0.019205570220947266,0.0014750957489013672,3,"frozenset({(0, 1), (3, 2), (4, 3)})",1.5002171780134215
1,1.0,0.0,0.2,0.0,0.0,,5.0,12.0,5,5,2250,0.12696337699890137,1.164973497390747,True,refined_indep_facts,arrows_mean,0.019205570220947266,0.0014600753784179688,1,"frozenset({(4, 1)})",0.5002171789602833
2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,12.0,5,5,4447,0.12696337699890137,1.181197166442871,True,original,original,0.019735097885131836,0.004384517669677734,2,"frozenset({(1, 4), (3, 0)})",8.201134740772003
2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,12.0,5,5,4447,0.12696337699890137,1.181197166442871,True,original,refined_indep_facts,0.019735097885131836,0.0034019947052001953,2,"frozenset({(1, 4), (3, 0)})",3.374240574026255
2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,12.0,5,5,4447,0.12696337699890137,1.181197166442871,True,original,arrows_sum,0.019735097885131836,0.00033473968505859375,2,"frozenset({(1, 4), (3, 0)})",1.0005172165088898
2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,12.0,5,5,4447,0.12696337699890137,1.181197166442871,True,original,arrows_mean,0.019735097885131836,0.00033926963806152344,2,"frozenset({(1, 4), (3, 0)})",0.5002586082544449
2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,12.0,5,5,4447,0.12696337699890137,1.181197166442871,True,refined_indep_facts,original,0.014968633651733398,0.007818460464477539,2,"frozenset({(1, 4), (3, 0)})",8.201134740772003
2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,12.0,5,5,4447,0.12696337699890137,1.181197166442871,True,refined_indep_facts,refined_indep_facts,0.014968633651733398,0.007124900817871094,2,"frozenset({(1, 4), (3, 0)})",3.374240574026255
2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,12.0,5,5,4447,0.12696337699890137,1.181197166442871,True,refined_indep_facts,arrows_sum,0.014968633651733398,0.0005214214324951172,2,"frozenset({(1, 4), (3, 0)})",1.0005172165088898
1,0.0,0.2,0.0,1.0,0.2,0.3333,4.0,8.0,5,5,4447,0.12696337699890137,1.181197166442871,True,refined_indep_facts,arrows_mean,0.014968633651733398,0.0005421638488769531,1,"frozenset({(3, 0)})",0.5004558216393187
4,0.75,0.2,0.6,0.25,0.2,0.2222,4.0,17.0,5,5,2415,0.12696337699890137,1.2910356521606445,True,original,original,0.1750631332397461,0.019217491149902344,4,"frozenset({(2, 3), (1, 2), (1, 4), (0, 3)})",12.971635930938769
4,0.75,0.2,0.6,0.25,0.2,0.2222,4.0,17.0,5,5,2415,0.12696337699890137,1.2910356521606445,True,original,refined_indep_facts,0.1750631332397461,0.012893438339233398,4,"frozenset({(2, 3), (1, 2), (1, 4), (0, 3)})",3.3148828069910925
6,0.5,0.6,0.6,0.5,0.6,0.5455,3.0,9.0,5,5,2415,0.12696337699890137,1.2910356521606445,True,original,arrows_sum,0.1750631332397461,0.0007193088531494141,6,"frozenset({(1, 2), (4, 3), (4, 1), (0, 3), (2, 3), (1, 3)})",3.0004792698107297
6,0.5,0.6,0.6,0.5,0.6,0.5455,3.0,9.0,5,5,2415,0.12696337699890137,1.2910356521606445,True,original,arrows_mean,0.1750631332397461,0.0006935596466064453,6,"frozenset({(1, 2), (4, 3), (4, 1), (0, 3), (2, 3), (1, 3)})",0.5000798783017882
3,0.0,0.6,0.0,1.0,0.6,0.75,2.0,6.0,5,5,2415,0.12696337699890137,1.2910356521606445,True,refined_indep_facts,original,0.022463321685791016,0.04207324981689453,3,"frozenset({(1, 2), (4, 1), (3, 0)})",12.85057062214169
2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,16.0,5,5,2415,0.12696337699890137,1.2910356521606445,True,refined_indep_facts,refined_indep_facts,0.022463321685791016,0.02995753288269043,2,"frozenset({(1, 2), (1, 4)})",5.421477952745705
3,0.3333,0.4,0.2,0.6667,0.4,0.5,3.0,11.0,5,5,2415,0.12696337699890137,1.2910356521606445,True,refined_indep_facts,arrows_sum,0.022463321685791016,0.0013916492462158203,3,"frozenset({(1, 2), (4, 1), (0, 3)})",1.5001204669632762
1,1.0,0.0,0.2,0.0,0.0,,5.0,16.0,5,5,2415,0.12696337699890137,1.2910356521606445,True,refined_indep_facts,arrows_mean,0.022463321685791016,0.0014011859893798828,1,"frozenset({(0, 3)})",0.5001202405058576
5,0.8,0.2,0.8,0.2,0.2,0.2,4.0,19.0,5,5,3595,0.12696337699890137,1.1661162376403809,True,original,original,0.1692519187927246,0.024004220962524414,5,"frozenset({(0, 1), (3, 1), (4, 2), (1, 4), (3, 0)})",30.885009319662355
5,0.8,0.2,0.8,0.2,0.2,0.2,4.0,19.0,5,5,3595,0.12696337699890137,1.1661162376403809,True,original,refined_indep_facts,0.1692519187927246,0.010818004608154297,5,"frozenset({(0, 1), (3, 1), (4, 2), (1, 4), (3, 0)})",3.5688870899083325
5,0.8,0.2,0.8,0.2,0.2,0.2,4.0,19.0,5,5,3595,0.12696337699890137,1.1661162376403809,True,original,arrows_sum,0.1692519187927246,0.0006275177001953125,5,"frozenset({(0, 1), (3, 1), (4, 2), (1, 4), (3, 0)})",2.5002956635963653
5,0.8,0.2,0.8,0.2,0.2,0.2,4.0,19.0,5,5,3595,0.12696337699890137,1.1661162376403809,True,original,arrows_mean,0.1692519187927246,0.0006031990051269531,5,"frozenset({(0, 1), (3, 1), (4, 2), (1, 4), (3, 0)})",0.500059132719273
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,14.0,5,5,3595,0.12696337699890137,1.1661162376403809,True,refined_indep_facts,original,0.018176555633544922,0.0643160343170166,3,"frozenset({(1, 4), (1, 3), (4, 2)})",15.847688360400765
2,1.0,0.0,0.4,0.0,0.0,,5.0,16.0,5,5,3595,0.12696337699890137,1.1661162376403809,True,refined_indep_facts,refined_indep_facts,0.018176555633544922,0.030447006225585938,2,"frozenset({(3, 1), (1, 4)})",4.206872108907014
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,12.0,5,5,3595,0.12696337699890137,1.1661162376403809,True,refined_indep_facts,arrows_sum,0.018176555633544922,0.0015380382537841797,3,"frozenset({(0, 1), (2, 4), (3, 1)})",1.5005087074879415
1,1.0,0.0,0.2,0.0,0.0,,5.0,13.0,5,5,3595,0.12696337699890137,1.1661162376403809,True,refined_indep_facts,arrows_mean,0.018176555633544922,0.001516103744506836,1,"frozenset({(0, 1)})",0.5001812351828696
4,0.5,0.4,0.4,0.5,0.4,0.4444,3.0,14.0,5,5,4187,0.12696337699890137,1.181311845779419,True,original,original,0.12728214263916016,0.013753414154052734,4,"frozenset({(3, 1), (2, 4), (0, 3), (4, 1)})",15.364402866141035
4,0.5,0.4,0.4,0.5,0.4,0.4444,3.0,14.0,5,5,4187,0.12696337699890137,1.181311845779419,True,original,refined_indep_facts,0.12728214263916016,0.00908207893371582,4,"frozenset({(3, 1), (2, 4), (0, 3), (4, 1)})",3.9404678061834524
5,0.6,0.4,0.6,0.4,0.4,0.4,3.0,14.0,5,5,4187,0.12696337699890137,1.181311845779419,True,original,arrows_sum,0.12728214263916016,0.0005283355712890625,5,"frozenset({(0, 1), (2, 4), (3, 1), (0, 3), (4, 1)})",2.4999542532110324
4,0.5,0.4,0.4,0.5,0.4,0.4444,3.0,14.0,5,5,4187,0.12696337699890137,1.181311845779419,True,original,arrows_mean,0.12728214263916016,0.0005216598510742188,4,"frozenset({(3, 1), (2, 4), (0, 3), (4, 1)})",0.4999985719779395
3,0.3333,0.4,0.2,0.6667,0.4,0.5,3.0,12.0,5,5,4187,0.12696337699890137,1.181311845779419,True,refined_indep_facts,original,0.01821589469909668,0.04158353805541992,3,"frozenset({(1, 4), (0, 3), (4, 2)})",12.821374953981824
1,1.0,0.0,0.2,0.0,0.0,,5.0,17.0,5,5,4187,0.12696337699890137,1.181311845779419,True,refined_indep_facts,refined_indep_facts,0.01821589469909668,0.030184030532836914,1,"frozenset({(1, 4)})",5.587773861201016
3,0.3333,0.4,0.2,0.6667,0.4,0.5,3.0,12.0,5,5,4187,0.12696337699890137,1.181311845779419,True,refined_indep_facts,arrows_sum,0.01821589469909668,0.0014331340789794922,3,"frozenset({(1, 4), (0, 3), (4, 2)})",1.500121677124323
1,0.0,0.2,0.0,1.0,0.2,0.3333,4.0,13.0,5,5,4187,0.12696337699890137,1.181311845779419,True,refined_indep_facts,arrows_mean,0.01821589469909668,0.0014476776123046875,1,"frozenset({(0, 3)})",0.5001228727474216
4,1.0,0.0,0.8,0.0,0.0,,5.0,19.0,5,5,4135,0.12696337699890137,1.1686537265777588,True,original,original,0.024147510528564453,0.012688398361206055,4,"frozenset({(3, 1), (2, 3), (3, 4), (4, 1)})",19.39028958271778
4,1.0,0.0,0.8,0.0,0.0,,5.0,19.0,5,5,4135,0.12696337699890137,1.1686537265777588,True,original,refined_indep_facts,0.024147510528564453,0.006697177886962891,4,"frozenset({(3, 1), (2, 3), (3, 4), (4, 1)})",2.9012118015509754
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,12.0,5,5,4135,0.12696337699890137,1.1686537265777588,True,original,arrows_sum,0.024147510528564453,0.0005402565002441406,4,"frozenset({(3, 2), (1, 3), (4, 1), (4, 3)})",2.000007627685047
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,12.0,5,5,4135,0.12696337699890137,1.1686537265777588,True,original,arrows_mean,0.024147510528564453,0.0005033016204833984,4,"frozenset({(3, 2), (1, 3), (4, 1), (4, 3)})",0.5000019069212618
4,0.5,0.4,0.4,0.5,0.4,0.4444,3.0,13.0,5,5,4135,0.12696337699890137,1.1686537265777588,True,refined_indep_facts,original,0.02298426628112793,0.08641958236694336,4,"frozenset({(3, 1), (3, 2), (3, 4), (1, 4)})",19.39028958271778
2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,13.0,5,5,4135,0.12696337699890137,1.1686537265777588,True,refined_indep_facts,refined_indep_facts,0.02298426628112793,0.04834246635437012,2,"frozenset({(3, 1), (1, 4)})",2.9012118015509754
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,12.0,5,5,4135,0.12696337699890137,1.1686537265777588,True,refined_indep_facts,arrows_sum,0.02298426628112793,0.0027968883514404297,4,"frozenset({(3, 2), (1, 3), (4, 1), (4, 3)})",2.000007627685047
1,0.0,0.2,0.0,1.0,0.2,0.3333,4.0,12.0,5,5,4135,0.12696337699890137,1.1686537265777588,True,refined_indep_facts,arrows_mean,0.02298426628112793,0.002851724624633789,1,"frozenset({(4, 3)})",0.5000137053590072
6,0.6667,0.4,0.8,0.3333,0.4,0.3636,4.0,13.0,5,5,5174,0.12696337699890137,1.1643598079681396,True,original,original,0.2067251205444336,0.08986210823059082,6,"frozenset({(0, 1), (4, 3), (4, 2), (2, 3), (0, 2), (1, 3)})",25.5535190504497
5,0.8,0.2,0.8,0.2,0.2,0.2,5.0,14.0,5,5,5174,0.12696337699890137,1.1643598079681396,True,original,refined_indep_facts,0.2067251205444336,0.03976702690124512,5,"frozenset({(0, 1), (4, 2), (2, 3), (0, 2), (1, 3)})",2.1193362836153096
8,0.625,0.6,1.0,0.375,0.6,0.4615,5.0,7.0,5,5,5174,0.12696337699890137,1.1643598079681396,True,original,arrows_sum,0.2067251205444336,0.0019330978393554688,8,"frozenset({(1, 2), (4, 3), (0, 3), (4, 2), (2, 3), (0, 2), (1, 0), (1, 3)})",4.000294629073731
7,0.5714,0.6,0.8,0.4286,0.6,0.5,4.0,8.0,5,5,5174,0.12696337699890137,1.1643598079681396,True,original,arrows_mean,0.2067251205444336,0.0019419193267822266,7,"frozenset({(4, 3), (0, 3), (4, 2), (2, 3), (0, 2), (1, 0), (1, 3)})",0.5000421075439762
3,0.3333,0.4,0.2,0.6667,0.4,0.5,3.0,10.0,5,5,5174,0.12696337699890137,1.1643598079681396,True,refined_indep_facts,original,0.02519989013671875,0.08237338066101074,3,"frozenset({(0, 1), (3, 2), (4, 3)})",5.164510722501366
3,0.3333,0.4,0.2,0.6667,0.4,0.5,3.0,10.0,5,5,5174,0.12696337699890137,1.1643598079681396,True,refined_indep_facts,refined_indep_facts,0.02519989013671875,0.039016008377075195,3,"frozenset({(0, 1), (3, 2), (4, 3)})",3.9590944223479925
3,0.0,0.6,0.0,1.0,0.6,0.75,2.0,7.0,5,5,5174,0.12696337699890137,1.1643598079681396,True,refined_indep_facts,arrows_sum,0.02519989013671875,0.0019655227661132812,3,"frozenset({(2, 0), (1, 3), (4, 3)})",1.5002043223487116
1,0.0,0.2,0.0,1.0,0.2,0.3333,4.0,10.0,5,5,5174,0.12696337699890137,1.1643598079681396,True,refined_indep_facts,arrows_mean,0.02519989013671875,0.001957416534423828,1,"frozenset({(4, 3)})",0.5001019746568864
5,0.6,0.4,0.6,0.4,0.4,0.4,3.0,13.0,5,5,5303,0.12696337699890137,1.2723383903503418,True,original,original,0.2695891857147217,0.017392396926879883,5,"frozenset({(2, 0), (1, 4), (3, 0), (1, 0), (3, 2)})",15.509124234262421
5,0.6,0.4,0.6,0.4,0.4,0.4,3.0,13.0,5,5,5303,0.12696337699890137,1.2723383903503418,True,original,refined_indep_facts,0.2695891857147217,0.011650562286376953,5,"frozenset({(2, 0), (1, 4), (3, 0), (1, 0), (3, 2)})",4.5764016531702225
