dataset,num_nodes,num_edges,impl,seed,time,remove_n,dag_nnz,dag_fdr,dag_tpr,dag_fpr,dag_precision,dag_recall,dag_F1,dag_shd,dag_sid,cpdag_nnz,cpdag_fdr,cpdag_tpr,cpdag_fpr,cpdag_precision,cpdag_recall,cpdag_F1,cpdag_shd,cpdag_sid_low,cpdag_sid_high,AP,CIT_Precision,CIT_Recall,CIT_F1
dag_10_nodes_10_edges_none_SF,10,9,new,316,0.507718235719949,74,5.0,0.1,0.5,0.0139,0.9,0.5,0.64285,4.5,7.0,5.0,0.0,0.5556,0.0,0.8,0.4444,0.5714,5.0,5.0,9.0,0.9158247915434454,0.9803921568627451,0.5555555555555556,0.7092198581560284
dag_10_nodes_10_edges_none_SF,10,9,new,8266,0.13447955902665854,14,5.0,0.0,0.5556,0.0,1.0,0.5556,0.7143,4.0,7.0,5.0,0.0,0.5556,0.0,1.0,0.5556,0.7143,4.0,7.0,7.0,0.9583254555676535,0.9130434782608695,0.8235294117647058,0.865979381443299
dag_10_nodes_10_edges_none_SF,10,9,new,1532,0.10158459888771176,11,3.0,0.16665,0.27775,0.0139,0.83335,0.27775,0.41664999999999996,6.5,11.0,3.0,0.0,0.3333,0.0,0.6667,0.2222,0.3333,7.0,9.0,13.0,0.9269844495964439,0.8974358974358975,0.875,0.8860759493670887
dag_10_nodes_10_edges_none_SF,10,9,new,1009,0.46415044413879514,64,5.0,0.1,0.5,0.0139,0.9,0.5,0.64285,4.5,7.0,5.0,0.0,0.5556,0.0,0.8,0.4444,0.5714,5.0,5.0,9.0,0.9725439930219274,1.0,0.4891304347826087,0.6569343065693432
dag_10_nodes_10_edges_none_SF,10,9,new,2250,0.42713209381327033,72,5.0,0.4,0.3333,0.0556,0.6,0.3333,0.4286,7.0,10.0,5.0,0.4,0.3333,0.0556,0.6,0.3333,0.4286,7.0,10.0,10.0,0.9437092079911691,1.0,0.06153846153846154,0.11594202898550725
dag_10_nodes_10_edges_none_SF,10,9,new,4447,0.27858828008174896,16,6.0,0.24999999999999997,0.5,0.041699999999999994,0.75,0.5,0.6,5.5,8.0,6.0,0.1667,0.5556,0.0278,0.6667,0.4444,0.5333,6.0,6.0,10.0,0.982250850098487,0.9436619718309859,0.8589743589743589,0.8993288590604026
dag_10_nodes_10_edges_none_SF,10,9,new,2415,0.20541637390851974,34,3.0,0.6666799999999999,0.1111,0.05558,0.33331999999999995,0.1111,0.20834999999999998,8.0,25.4,3.0,0.0,0.3333,0.0,0.3333,0.1111,0.1667,9.0,19.0,33.0,0.9001182370500553,0.9285714285714286,0.34210526315789475,0.5
dag_10_nodes_10_edges_semantics_ER,10,10,org,7816,0.36978567531332374,60,6.0,0.333325,0.4,0.057124999999999995,0.666675,0.4,0.5,6.0,30.5,6.0,0.1667,0.5,0.0286,0.6667,0.4,0.5,5.0,25.0,36.0,0.8715251836056117,1.0,0.20454545454545456,0.339622641509434
dag_10_nodes_10_edges_semantics_ER,10,10,org,3578,0.21427266113460064,25,7.0,0.37144000000000005,0.44000000000000006,0.07428,0.62856,0.44000000000000006,0.5176399999999999,5.6,29.8,7.0,0.1429,0.6,0.028600000000000004,0.7143,0.5,0.5882,4.0,21.0,39.0,0.8796160139473281,0.725,0.725,0.7250000000000001
dag_10_nodes_10_edges_semantics_ER,10,10,org,2656,0.39604187896475196,64,7.0,0.37144000000000005,0.43999999999999995,0.07428,0.62856,0.43999999999999995,0.51764,5.6,33.4,7.0,0.1429,0.6,0.028600000000000004,0.7143,0.5,0.5882,5.0,21.0,45.0,0.8872461661144452,1.0,0.14893617021276595,0.25925925925925924
dag_10_nodes_10_edges_semantics_ER,10,10,org,2688,0.2338656629435718,29,7.0,0.37144000000000005,0.43999999999999995,0.07428,0.62856,0.43999999999999995,0.51764,5.6,28.6,7.0,0.0,0.7,0.0,0.7143,0.5,0.5882,4.0,11.0,49.0,0.846324738609386,0.7222222222222222,0.65,0.6842105263157895
dag_10_nodes_10_edges_semantics_ER,10,10,org,2494,0.34258011262863874,52,7.0,0.42858,0.4,0.0857,0.57142,0.4,0.47058,6.0,32.6,7.0,0.1429,0.6,0.028600000000000004,0.7143,0.5,0.5882,4.0,21.0,39.0,0.8871998427306381,1.0,0.44680851063829785,0.6176470588235294
dag_10_nodes_10_edges_semantics_ER,10,10,org,183,0.1831784057430923,19,7.0,0.37144000000000005,0.44000000000000006,0.07428,0.62856,0.44000000000000006,0.5176399999999999,5.6,29.8,7.0,0.1429,0.6,0.028600000000000004,0.7143,0.5,0.5882,4.0,21.0,39.0,0.874952397409231,0.6956521739130435,0.7804878048780488,0.7356321839080461
dag_10_nodes_10_edges_semantics_ER,10,10,org,7977,0.20419723307713866,20,7.0,0.4,0.41999999999999993,0.07998,0.6,0.41999999999999993,0.4941,5.8,32.4,7.0,0.1429,0.6,0.028600000000000004,0.7143,0.5,0.5882,4.0,21.0,39.0,0.8649018551520167,0.6739130434782609,0.775,0.7209302325581396
dag_10_nodes_10_edges_semantics_ER,10,10,org,3199,0.2640280332416296,35,7.0,0.34286000000000005,0.45999999999999996,0.06856,0.6571400000000001,0.45999999999999996,0.54116,5.4,32.0,7.0,0.1429,0.6,0.028600000000000004,0.7143,0.5,0.5882,5.0,21.0,45.0,0.8216167124604852,0.7666666666666667,0.5609756097560976,0.6478873239436621
dag_10_nodes_10_edges_semantics_ER,10,10,org,316,0.1620715339668095,11,7.0,0.34286000000000005,0.45999999999999996,0.06856,0.65714,0.45999999999999996,0.54116,5.4,29.0,7.0,0.1429,0.6,0.028600000000000004,0.7143,0.5,0.5882,4.0,21.0,39.0,0.8742970230469591,0.65,0.8666666666666667,0.7428571428571429
dag_10_nodes_10_edges_semantics_ER,10,10,org,8266,0.17993708793073893,23,7.0,0.34286000000000005,0.45999999999999996,0.06856,0.65714,0.45999999999999996,0.54116,5.4,31.4,7.0,0.1429,0.6,0.028600000000000004,0.7143,0.5,0.5882,5.0,21.0,45.0,0.8342225287365858,0.6976744186046512,0.6976744186046512,0.6976744186046512
dag_10_nodes_10_edges_semantics_ER,10,10,org,1532,0.4076242228038609,64,6.0,0.3333,0.4,0.0571,0.6667,0.4,0.5,6.0,32.5,6.0,0.0,0.6,0.0,0.8333,0.5,0.625,5.0,20.0,48.0,0.8643592869713276,1.0,0.1590909090909091,0.2745098039215686
dag_10_nodes_10_edges_semantics_ER,10,10,org,1009,0.19287720881402493,23,7.0,0.34286000000000005,0.45999999999999996,0.06856,0.65714,0.45999999999999996,0.54116,5.4,31.4,7.0,0.1429,0.6,0.028600000000000004,0.7143,0.5,0.5882,5.0,21.0,45.0,0.9234220991400767,0.8043478260869565,0.8043478260869565,0.8043478260869565
dag_10_nodes_10_edges_semantics_ER,10,10,org,2250,0.1510680429637432,15,7.0,0.34286000000000005,0.45999999999999996,0.06856,0.65714,0.45999999999999996,0.54116,5.4,29.0,7.0,0.1429,0.6,0.028600000000000004,0.7143,0.5,0.5882,4.0,21.0,39.0,0.9055414545210299,0.7254901960784313,0.8809523809523809,0.7956989247311828
dag_10_nodes_10_edges_semantics_ER,10,10,org,4447,0.2565828897058964,25,7.0,0.34286000000000005,0.45999999999999996,0.06856,0.65714,0.45999999999999996,0.54116,5.4,31.4,7.0,0.1429,0.6,0.028600000000000004,0.7143,0.5,0.5882,5.0,21.0,45.0,0.8810865831628247,0.7333333333333333,0.75,0.7415730337078651
dag_10_nodes_10_edges_semantics_ER,10,10,org,2415,0.3893871190957725,60,7.0,0.47619999999999996,0.3666666666666667,0.09523333333333334,0.5238,0.3666666666666667,0.4313666666666667,6.333333333333333,34.333333333333336,7.0,0.1429,0.6,0.0286,0.7143,0.5,0.5882,4.0,21.0,39.0,0.9071515904426791,1.0,0.2391304347826087,0.3859649122807018
dag_10_nodes_10_edges_semantics_ER,10,10,new,7816,0.35904080606997013,60,6.0,0.08335,0.55,0.0143,0.91665,0.55,0.6875,4.5,18.5,6.0,0.0,0.6,0.0,0.6667,0.4,0.5,5.0,15.0,46.0,0.8715251836056117,1.0,0.20454545454545456,0.339622641509434
dag_10_nodes_10_edges_semantics_ER,10,10,new,3578,0.24690523324534297,35,7.0,0.2143,0.55,0.04285,0.7857000000000001,0.55,0.6470499999999999,4.5,24.5,7.0,0.1429,0.6,0.0286,0.7143,0.5,0.5882,5.0,21.0,45.0,0.8796160139473281,0.8666666666666667,0.65,0.7428571428571429
dag_10_nodes_10_edges_semantics_ER,10,10,new,2656,0.47859396133571863,64,7.0,0.2143,0.55,0.04285,0.7857000000000001,0.55,0.6470499999999999,4.5,24.5,7.0,0.1429,0.6,0.0286,0.7143,0.5,0.5882,5.0,21.0,45.0,0.8872461661144452,1.0,0.14893617021276595,0.25925925925925924
dag_10_nodes_10_edges_semantics_ER,10,10,new,2688,0.2395389163866639,29,7.0,0.07145,0.6499999999999999,0.0143,0.92855,0.6499999999999999,0.7646999999999999,3.5,14.5,7.0,0.0,0.7,0.0,0.7143,0.5,0.5882,4.0,11.0,49.0,0.846324738609386,0.7222222222222222,0.65,0.6842105263157895
dag_10_nodes_10_edges_semantics_ER,10,10,new,2494,0.3546544751152396,52,7.0,0.2143,0.55,0.04285,0.7857000000000001,0.55,0.6470499999999999,4.5,24.5,7.0,0.1429,0.6,0.0286,0.7143,0.5,0.5882,5.0,21.0,45.0,0.8871998427306381,1.0,0.44680851063829785,0.6176470588235294
dag_10_nodes_10_edges_semantics_ER,10,10,new,183,0.3214721651747823,46,7.0,0.07145,0.6499999999999999,0.0143,0.92855,0.6499999999999999,0.7646999999999999,3.5,14.5,7.0,0.0,0.7,0.0,0.7143,0.5,0.5882,4.0,11.0,49.0,0.874952397409231,1.0,0.4634146341463415,0.6333333333333334
dag_10_nodes_10_edges_semantics_ER,10,10,new,7977,0.22220582608133554,26,7.0,0.07145,0.6499999999999999,0.0143,0.92855,0.6499999999999999,0.7646999999999999,3.5,14.5,7.0,0.0,0.7,0.0,0.7143,0.5,0.5882,4.0,11.0,49.0,0.8649018551520167,0.725,0.725,0.7250000000000001
dag_10_nodes_10_edges_semantics_ER,10,10,new,3199,0.2681749239563942,35,7.0,0.2143,0.55,0.04285,0.7857000000000001,0.55,0.6470499999999999,4.5,24.5,7.0,0.1429,0.6,0.0286,0.7143,0.5,0.5882,5.0,21.0,45.0,0.8216167124604852,0.7666666666666667,0.5609756097560976,0.6478873239436621
dag_10_nodes_10_edges_semantics_ER,10,10,new,316,0.3514164271764457,34,7.0,0.2143,0.55,0.04285,0.7857000000000001,0.55,0.6470499999999999,4.5,24.5,7.0,0.1429,0.6,0.0286,0.7143,0.5,0.5882,5.0,21.0,45.0,0.8742970230469591,0.7837837837837838,0.6444444444444445,0.7073170731707318
dag_10_nodes_10_edges_semantics_ER,10,10,new,8266,0.19295746786519885,23,7.0,0.2143,0.55,0.04285,0.7857000000000001,0.55,0.6470499999999999,4.5,24.5,7.0,0.1429,0.6,0.0286,0.7143,0.5,0.5882,5.0,21.0,45.0,0.8342225287365858,0.6976744186046512,0.6976744186046512,0.6976744186046512
dag_10_nodes_10_edges_semantics_ER,10,10,new,1532,0.40060244500637054,64,7.0,0.07145,0.6499999999999999,0.0143,0.92855,0.6499999999999999,0.7646999999999999,3.5,14.5,7.0,0.0,0.7,0.0,0.7143,0.5,0.5882,4.0,11.0,49.0,0.8643592869713276,1.0,0.1590909090909091,0.2745098039215686
dag_10_nodes_10_edges_semantics_ER,10,10,new,1009,0.20067790104076266,23,7.0,0.2143,0.55,0.04285,0.7857000000000001,0.55,0.6470499999999999,4.5,24.5,7.0,0.1429,0.6,0.0286,0.7143,0.5,0.5882,5.0,21.0,45.0,0.9234220991400767,0.8043478260869565,0.8043478260869565,0.8043478260869565
dag_10_nodes_10_edges_semantics_ER,10,10,new,2250,0.18978216033428907,22,7.0,0.07145,0.6499999999999999,0.0143,0.92855,0.6499999999999999,0.7646999999999999,3.5,14.5,7.0,0.0,0.7,0.0,0.7143,0.5,0.5882,4.0,11.0,49.0,0.9055414545210299,0.7727272727272727,0.8095238095238095,0.7906976744186046
dag_10_nodes_10_edges_semantics_ER,10,10,new,4447,0.2892036880366504,25,7.0,0.2143,0.55,0.04285,0.7857000000000001,0.55,0.6470499999999999,4.5,24.5,7.0,0.1429,0.6,0.0286,0.7143,0.5,0.5882,5.0,21.0,45.0,0.8810865831628247,0.7333333333333333,0.75,0.7415730337078651
dag_10_nodes_10_edges_semantics_ER,10,10,new,2415,0.3951227627694607,60,6.0,0.08335,0.55,0.0143,0.91665,0.55,0.6875,4.5,16.5,6.0,0.0,0.6,0.0,0.6667,0.4,0.5,4.0,13.0,41.0,0.9071515904426791,1.0,0.2391304347826087,0.3859649122807018
dag_10_nodes_10_edges_semantics_random,10,10,org,7816,1.106278602965176,149,8.0,0.0,0.8,0.0,1.0,0.8,0.8889,2.0,2.0,8.0,0.0,0.8,0.0,0.875,0.7,0.7778,3.0,2.0,33.0,0.9833497154336317,1.0,0.3675675675675676,0.5375494071146245
dag_10_nodes_10_edges_semantics_random,10,10,org,3578,0.8292567813768983,129,7.0,0.1429,0.6,0.0286,0.8571,0.6,0.7059,4.0,21.0,7.0,0.0,0.7,0.0,0.7143,0.5,0.5882,6.0,21.0,52.0,0.9851052484899951,1.0,0.25190839694656486,0.4024390243902439
dag_10_nodes_10_edges_semantics_random,10,10,org,2656,1.102383276913315,143,8.0,0.0,0.8,0.0,1.0,0.8,0.8889,2.0,2.0,8.0,0.0,0.8,0.0,0.875,0.7,0.7778,3.0,2.0,33.0,0.9828072335625069,1.0,0.3858695652173913,0.5568627450980392
dag_10_nodes_10_edges_semantics_random,10,10,org,2688,1.021311835385859,99,9.0,0.0,0.9,0.0,1.0,0.9,0.9474,1.0,1.0,9.0,0.0,0.9,0.0,0.8889,0.8,0.8421,1.0,1.0,22.0,0.9837245088301403,1.0,0.6889952153110048,0.8158640226628896
dag_10_nodes_10_edges_semantics_random,10,10,org,2494,1.04484884114936,102,9.0,0.0,0.9,0.0,1.0,0.9,0.9474,1.0,1.0,9.0,0.0,0.9,0.0,0.8889,0.8,0.8421,1.0,1.0,22.0,0.983502859918753,1.0,0.6619718309859155,0.7966101694915254
dag_10_nodes_10_edges_semantics_random,10,10,org,183,0.8554033660329878,79,8.0,0.0,0.8,0.0,1.0,0.8,0.8889,2.0,2.0,8.0,0.0,0.8,0.0,0.875,0.7,0.7778,3.0,2.0,33.0,0.9763172912636531,1.0,0.7171052631578947,0.8352490421455938
dag_10_nodes_10_edges_semantics_random,10,10,org,7977,1.1181833557784557,96,9.0,0.0,0.9,0.0,1.0,0.9,0.9474,1.0,1.0,9.0,0.0,0.9,0.0,0.8889,0.8,0.8421,1.0,1.0,22.0,0.9877407760791955,0.9935897435897436,0.7077625570776256,0.8266666666666667
dag_10_nodes_10_edges_semantics_random,10,10,org,3199,1.3905801717191935,202,7.0,0.1429,0.6,0.0286,0.8571,0.6,0.7059,4.0,21.0,7.0,0.0,0.7,0.0,0.7143,0.5,0.5882,6.0,21.0,52.0,0.9907889120334992,1.0,0.1497584541062802,0.2605042016806723
dag_10_nodes_10_edges_semantics_random,10,10,org,316,1.2063776110298932,142,8.0,0.0,0.8,0.0,1.0,0.8,0.8889,2.0,2.0,8.0,0.0,0.8,0.0,0.875,0.7,0.7778,3.0,2.0,33.0,0.9894040001591882,1.0,0.4153846153846154,0.5869565217391305
dag_10_nodes_10_edges_semantics_random,10,10,org,8266,0.8788567227311432,86,8.0,0.0,0.8,0.0,1.0,0.8,0.8889,2.0,2.0,8.0,0.0,0.8,0.0,0.875,0.7,0.7778,3.0,2.0,33.0,0.9804603353141155,0.9912280701754386,0.6726190476190477,0.801418439716312
dag_10_nodes_10_edges_semantics_random,10,10,org,1532,1.4261398040689528,151,10.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.9,0.9,0.9,0.0,0.0,21.0,0.9823328364760757,1.0,0.599290780141844,0.7494456762749446
dag_10_nodes_10_edges_semantics_random,10,10,org,1009,1.0916049270890653,143,8.0,0.5,0.4,0.1143,0.5,0.4,0.4444,6.0,50.0,8.0,0.25,0.6,0.0571,0.625,0.5,0.5556,6.0,40.0,51.0,0.9757765795947024,1.0,0.2483221476510067,0.39784946236559143
dag_10_nodes_10_edges_semantics_random,10,10,org,2250,1.3511781399138272,183,7.0,0.35715,0.44999999999999996,0.07145,0.6428499999999999,0.44999999999999996,0.5294,5.5,31.5,7.0,0.1429,0.6,0.0286,0.5714,0.4,0.4706,5.0,21.0,42.0,0.9796881619170412,1.0,0.1956521739130435,0.32727272727272727
dag_10_nodes_10_edges_semantics_random,10,10,org,4447,1.3496780772693455,185,8.0,0.125,0.7,0.0286,0.875,0.7,0.7778,3.0,11.0,8.0,0.0,0.8,0.0,0.875,0.7,0.7778,4.0,2.0,41.0,0.9930869104589815,1.0,0.20430107526881722,0.3392857142857143
dag_10_nodes_10_edges_semantics_random,10,10,org,2415,1.162253755144775,108,9.0,0.0,0.9,0.0,1.0,0.9,0.9474,1.0,1.0,9.0,0.0,0.9,0.0,0.8889,0.8,0.8421,1.0,1.0,22.0,0.9659675998763742,1.0,0.66,0.7951807228915663
dag_10_nodes_10_edges_semantics_random,10,10,new,7816,1.151629975065589,149,8.0,0.0,0.8,0.0,1.0,0.8,0.8889,2.0,2.0,8.0,0.0,0.8,0.0,0.875,0.7,0.7778,3.0,2.0,33.0,0.9833497154336317,1.0,0.3675675675675676,0.5375494071146245
dag_10_nodes_10_edges_semantics_random,10,10,new,3578,0.8812041343189776,129,7.0,0.1429,0.6,0.0286,0.8571,0.6,0.7059,4.0,21.0,7.0,0.0,0.7,0.0,0.7143,0.5,0.5882,6.0,21.0,52.0,0.9851052484899951,1.0,0.25190839694656486,0.4024390243902439
dag_10_nodes_10_edges_semantics_random,10,10,new,2656,1.0681648491881788,143,8.0,0.0,0.8,0.0,1.0,0.8,0.8889,2.0,2.0,8.0,0.0,0.8,0.0,0.875,0.7,0.7778,3.0,2.0,33.0,0.9828072335625069,1.0,0.3858695652173913,0.5568627450980392
dag_10_nodes_10_edges_semantics_random,10,10,new,2688,1.042853435035795,99,9.0,0.0,0.9,0.0,1.0,0.9,0.9474,1.0,1.0,9.0,0.0,0.9,0.0,0.8889,0.8,0.8421,1.0,1.0,22.0,0.9837245088301403,1.0,0.6889952153110048,0.8158640226628896
dag_10_nodes_10_edges_semantics_random,10,10,new,2494,1.0220247190445662,102,9.0,0.0,0.9,0.0,1.0,0.9,0.9474,1.0,1.0,9.0,0.0,0.9,0.0,0.8889,0.8,0.8421,1.0,1.0,22.0,0.983502859918753,1.0,0.6619718309859155,0.7966101694915254
dag_10_nodes_10_edges_semantics_random,10,10,new,183,0.7808023770339787,79,8.0,0.0,0.8,0.0,1.0,0.8,0.8889,2.0,2.0,8.0,0.0,0.8,0.0,0.875,0.7,0.7778,3.0,2.0,33.0,0.9763172912636531,1.0,0.7171052631578947,0.8352490421455938
dag_10_nodes_10_edges_semantics_random,10,10,new,7977,1.1036890638060868,96,9.0,0.0,0.9,0.0,1.0,0.9,0.9474,1.0,1.0,9.0,0.0,0.9,0.0,0.8889,0.8,0.8421,1.0,1.0,22.0,0.9877407760791955,0.9935897435897436,0.7077625570776256,0.8266666666666667
dag_10_nodes_10_edges_semantics_random,10,10,new,3199,1.26473591895774,202,8.0,0.125,0.7,0.0286,0.875,0.7,0.7778,3.0,20.0,8.0,0.0,0.8,0.0,0.75,0.6,0.6667,4.0,20.0,42.0,0.9907889120334992,1.0,0.1497584541062802,0.2605042016806723
dag_10_nodes_10_edges_semantics_random,10,10,new,316,1.1485634176060557,142,8.0,0.0,0.8,0.0,1.0,0.8,0.8889,2.0,2.0,8.0,0.0,0.8,0.0,0.875,0.7,0.7778,3.0,2.0,33.0,0.9894040001591882,1.0,0.4153846153846154,0.5869565217391305
dag_10_nodes_10_edges_semantics_random,10,10,new,8266,0.7324219588190317,86,8.0,0.0,0.8,0.0,1.0,0.8,0.8889,2.0,2.0,8.0,0.0,0.8,0.0,0.875,0.7,0.7778,3.0,2.0,33.0,0.9804603353141155,0.9912280701754386,0.6726190476190477,0.801418439716312
dag_10_nodes_10_edges_semantics_random,10,10,new,1532,1.3843237441033125,151,10.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.9,0.9,0.9,0.0,0.0,21.0,0.9823328364760757,1.0,0.599290780141844,0.7494456762749446
dag_10_nodes_10_edges_semantics_random,10,10,new,1009,0.9302542470395565,143,8.0,0.125,0.7,0.0286,0.875,0.7,0.7778,3.0,20.0,8.0,0.0,0.8,0.0,0.75,0.6,0.6667,4.0,20.0,42.0,0.9757765795947024,1.0,0.2483221476510067,0.39784946236559143
dag_10_nodes_10_edges_semantics_random,10,10,new,2250,1.2633952018804848,183,7.0,0.1429,0.6,0.0286,0.8571,0.6,0.7059,4.0,21.0,7.0,0.1429,0.6,0.0286,0.5714,0.4,0.4706,5.0,21.0,42.0,0.9796881619170412,1.0,0.1956521739130435,0.32727272727272727
dag_10_nodes_10_edges_semantics_random,10,10,new,4447,1.4203393599018455,185,8.0,0.0,0.8,0.0,1.0,0.8,0.8889,2.0,2.0,8.0,0.0,0.8,0.0,0.875,0.7,0.7778,3.0,2.0,33.0,0.9930869104589815,1.0,0.20430107526881722,0.3392857142857143
dag_10_nodes_10_edges_semantics_random,10,10,new,2415,1.072283883113414,108,9.0,0.0,0.9,0.0,1.0,0.9,0.9474,1.0,1.0,9.0,0.0,0.9,0.0,0.8889,0.8,0.8421,1.0,1.0,22.0,0.9659675998763742,1.0,0.66,0.7951807228915663
dag_10_nodes_10_edges_semantics_SF,10,9,org,7816,0.07846144726499915,4,6.0,0.08335,0.61115,0.0139,0.91665,0.61115,0.73335,3.5,8.5,6.0,0.0,0.6667,0.0,1.0,0.6667,0.8,3.0,7.0,10.0,0.9766335779532678,0.9107142857142857,0.9807692307692307,0.9444444444444444
dag_10_nodes_10_edges_semantics_SF,10,9,org,3578,0.36052179196849465,53,6.0,0.08335,0.61115,0.0139,0.91665,0.61115,0.73335,3.5,8.5,6.0,0.0,0.6667,0.0,1.0,0.6667,0.8,3.0,7.0,10.0,0.9735887894153187,1.0,0.359375,0.5287356321839081
dag_10_nodes_10_edges_semantics_SF,10,9,org,2656,0.1206436618231237,3,7.0,0.2143,0.61115,0.0417,0.7857000000000001,0.61115,0.6875,3.5,17.5,7.0,0.0,0.7778,0.0,0.8571,0.6667,0.75,3.0,6.0,19.0,0.9831888101351403,0.8939393939393939,0.9672131147540983,0.9291338582677166
dag_10_nodes_10_edges_semantics_SF,10,9,org,2688,0.2834288813173771,44,7.0,0.2143,0.61115,0.0417,0.7857000000000001,0.61115,0.6875,4.5,8.5,7.0,0.1429,0.6667,0.0278,0.8571,0.6667,0.75,4.0,7.0,10.0,0.9648955364238434,0.9629629629629629,0.43333333333333335,0.5977011494252873
dag_10_nodes_10_edges_semantics_SF,10,9,org,2494,0.18287271400913596,22,6.0,0.08335,0.61115,0.0139,0.91665,0.61115,0.73335,3.5,8.5,6.0,0.0,0.6667,0.0,1.0,0.6667,0.8,3.0,7.0,10.0,0.9544282043854707,0.9318181818181818,0.7192982456140351,0.8118811881188119
dag_10_nodes_10_edges_semantics_SF,10,9,org,183,0.2965783579275012,45,6.0,0.08335,0.61115,0.0139,0.91665,0.61115,0.73335,3.5,8.5,6.0,0.0,0.6667,0.0,1.0,0.6667,0.8,3.0,7.0,10.0,0.9810121634686938,1.0,0.3559322033898305,0.525
dag_10_nodes_10_edges_semantics_SF,10,9,org,7977,0.37248353799805045,56,6.0,0.08335,0.61115,0.0139,0.91665,0.61115,0.73335,3.5,8.5,6.0,0.0,0.6667,0.0,1.0,0.6667,0.8,3.0,7.0,10.0,0.9774413050287196,1.0,0.3150684931506849,0.4791666666666667
dag_10_nodes_10_edges_semantics_SF,10,9,org,3199,0.3533844407647848,51,7.0,0.07145,0.7222500000000001,0.0139,0.92855,0.7222500000000001,0.8125,2.5,7.5,7.0,0.0,0.7778,0.0,1.0,0.7778,0.875,2.0,6.0,9.0,0.974150141877808,1.0,0.4342105263157895,0.6055045871559633
dag_10_nodes_10_edges_semantics_SF,10,9,org,316,0.75771066499874,120,7.0,0.2857,0.5556,0.0556,0.7143,0.5556,0.625,5.0,16.0,7.0,0.1429,0.6667,0.0278,0.7143,0.5556,0.625,5.0,6.0,16.0,0.9570867797856459,1.0,0.038461538461538464,0.07407407407407407
dag_10_nodes_10_edges_semantics_SF,10,9,org,8266,0.42550632962957025,69,4.5,0.21250000000000002,0.38885000000000003,0.0278,0.7875,0.38885000000000003,0.519225,5.5,16.75,4.5,0.0,0.5,0.0,1.0,0.5,0.6648499999999999,5.5,8.5,20.0,0.9716615305903478,1.0,0.11940298507462686,0.21333333333333335
dag_10_nodes_10_edges_semantics_SF,10,9,org,1532,0.259621683973819,25,7.0,0.07145,0.7222500000000001,0.0139,0.92855,0.7222500000000001,0.8125,2.5,7.5,7.0,0.0,0.7778,0.0,1.0,0.7778,0.875,2.0,6.0,9.0,0.9862183080740572,0.9772727272727273,0.7049180327868853,0.8190476190476191
dag_10_nodes_10_edges_semantics_SF,10,9,org,1009,0.5442461911588907,86,6.0,0.0,0.6667,0.0,1.0,0.6667,0.8,3.0,7.0,6.0,0.0,0.6667,0.0,1.0,0.6667,0.8,3.0,7.0,7.0,0.9777806360380487,1.0,0.012987012987012988,0.025641025641025647
dag_10_nodes_10_edges_semantics_SF,10,9,org,2250,0.4898716742172837,67,8.0,0.0625,0.83335,0.0139,0.9375,0.83335,0.88235,1.5,5.5,8.0,0.0,0.8889,0.0,1.0,0.8889,0.9412,1.0,4.0,7.0,0.9635538081453124,1.0,0.4895833333333333,0.6573426573426574
dag_10_nodes_10_edges_semantics_SF,10,9,org,4447,0.08945443481206894,0,6.0,0.08335,0.61115,0.0139,0.91665,0.61115,0.73335,3.5,8.5,6.0,0.0,0.6667,0.0,1.0,0.6667,0.8,3.0,7.0,10.0,0.9697451382547713,,0.0,
dag_10_nodes_10_edges_semantics_SF,10,9,org,2415,0.23771467106416821,28,7.0,0.2143,0.61115,0.0417,0.7857000000000001,0.61115,0.6875,3.5,17.5,7.0,0.0,0.7778,0.0,0.8571,0.6667,0.75,3.0,6.0,19.0,0.9678766361511779,0.926829268292683,0.6229508196721312,0.7450980392156863
dag_10_nodes_10_edges_semantics_SF,10,9,new,7816,0.10739084798842669,4,6.0,0.08335,0.61115,0.0139,0.91665,0.61115,0.73335,3.5,8.5,6.0,0.0,0.6667,0.0,1.0,0.6667,0.8,3.0,7.0,10.0,0.9766335779532678,0.9107142857142857,0.9807692307692307,0.9444444444444444
dag_10_nodes_10_edges_semantics_SF,10,9,new,3578,0.3645712579600513,53,6.0,0.08335,0.61115,0.0139,0.91665,0.61115,0.73335,3.5,8.5,6.0,0.0,0.6667,0.0,1.0,0.6667,0.8,3.0,7.0,10.0,0.9735887894153187,1.0,0.359375,0.5287356321839081
dag_10_nodes_10_edges_semantics_SF,10,9,new,2656,0.10811620811000466,3,7.0,0.2143,0.61115,0.0417,0.7857000000000001,0.61115,0.6875,3.5,17.5,7.0,0.0,0.7778,0.0,0.8571,0.6667,0.75,3.0,6.0,19.0,0.9831888101351403,0.8939393939393939,0.9672131147540983,0.9291338582677166
dag_10_nodes_10_edges_semantics_SF,10,9,new,2688,0.2965535861440003,44,7.0,0.2143,0.61115,0.0417,0.7857000000000001,0.61115,0.6875,4.5,8.5,7.0,0.1429,0.6667,0.0278,0.8571,0.6667,0.75,4.0,7.0,10.0,0.9648955364238434,0.9629629629629629,0.43333333333333335,0.5977011494252873
