dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,run_idx,rep,seed,status,error,raw_graph_path,true_graph_path,fact_total,fact_true,fact_false,fact_retained,fact_retained_true,fact_retained_false,fact_removed,fact_removed_true,fact_removed_false,fact_precision,fact_recall,fact_f1,aspcr_model_space,aspcr_encoding,aspcr_solver_objective,aspcr_recomputed_objective,aspcr_graph_is_dag,aspcr_n_directed,aspcr_n_bidirected,aspcr_n_tailtail,aspcr_testing_time,aspcr_encoding_time,aspcr_solving_time,aspcr_data_path,aspcr_directed_path,aspcr_bidirected_path,aspcr_tailtail_path,aspcr_constraints_path,aspcr_diagnostics_path,aspcr_time_path
er5,ASPCR-DAG-log,12.7928233146667,6,0.1667,0.5,1.0,0.3333,0.2,0.25,7.0,40,41,2066,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0040_seed_2066.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/data/true_graph_er5_2066.csv,80,48,32,63,48,15,17,0,17,0.7619047619047619,1.0,0.8648648648648648,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,25043,25043,True,6,0,0,12.48,0.129999999999999,0.0750000000000011,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/data/data_er5_2066.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2066_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2066_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2066_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2066_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2066_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2066_time.csv
er5,ASPCR-DAG-log,12.9362704753876,7,0.5714,0.3,4.0,0.2857,0.2,0.2353,7.0,41,42,2067,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0041_seed_2067.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/data/true_graph_er5_2067.csv,80,56,24,68,56,12,12,0,12,0.8235294117647058,1.0,0.9032258064516128,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,20754,20754,True,7,0,0,12.633,0.131,0.0619999999999994,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/data/data_er5_2067.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2067_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2067_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2067_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2067_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2067_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2067_time.csv
er5,ASPCR-DAG-log,12.8753006458282,8,0.125,0.7,1.0,0.75,0.6,0.6667,5.0,42,43,2068,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0042_seed_2068.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/data/true_graph_er5_2068.csv,80,68,12,72,68,4,8,0,8,0.9444444444444444,1.0,0.9714285714285714,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,12528,12528,True,8,0,0,12.582,0.125999999999999,0.0589999999999993,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/data/data_er5_2068.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2068_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2068_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2068_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2068_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2068_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2068_time.csv
er5,ASPCR-DAG-log,12.9281668663025,6,0.0,0.6,0.0,0.6667,0.4,0.5,7.0,43,44,2069,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0043_seed_2069.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/data/true_graph_er5_2069.csv,80,61,19,68,57,11,12,4,8,0.8382352941176471,0.9344262295081968,0.8837209302325582,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,12192,12192,True,6,0,0,12.634,0.124000000000001,0.0630000000000006,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/data/data_er5_2069.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2069_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2069_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2069_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2069_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2069_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2069_time.csv
er5,ASPCR-DAG-log,12.9512407779694,7,0.2857,0.5,2.0,0.4286,0.3,0.3529,7.0,44,45,2070,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0044_seed_2070.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/data/true_graph_er5_2070.csv,80,68,12,72,64,8,8,4,4,0.8888888888888888,0.9411764705882352,0.9142857142857144,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,10994,10994,True,7,0,0,12.631,0.146000000000001,0.0640000000000001,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/data/data_er5_2070.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2070_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2070_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2070_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2070_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2070_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2070_time.csv
er5,ASPCR-DAG-log,12.7220687866211,7,0.4286,0.4,3.0,0.4286,0.3,0.3529,9.0,45,46,2071,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0045_seed_2071.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/data/true_graph_er5_2071.csv,80,60,20,67,60,7,13,0,13,0.8955223880597015,1.0,0.9448818897637796,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,24226,24226,True,7,0,0,12.412,0.135,0.0640000000000001,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/data/data_er5_2071.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2071_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2071_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2071_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2071_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2071_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2071_time.csv
er5,ASPCR-DAG-log,12.8720951080322,7,0.1429,0.6,1.0,0.5714,0.4,0.4706,5.0,46,47,2072,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0046_seed_2072.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/data/true_graph_er5_2072.csv,80,67,13,74,67,7,6,0,6,0.9054054054054054,1.0,0.950354609929078,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,5017,5017,True,7,0,0,12.566,0.132,0.0640000000000001,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/data/data_er5_2072.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2072_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2072_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2072_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2072_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2072_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2072_time.csv
er5,ASPCR-DAG-log,12.77286028862,8,0.25,0.6,2.0,0.25,0.2,0.2222,5.0,47,48,2073,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0047_seed_2073.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/data/true_graph_er5_2073.csv,80,67,13,71,67,4,9,0,9,0.943661971830986,1.0,0.9710144927536232,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,10346,10346,True,8,0,0,12.479,0.125999999999999,0.0579999999999998,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/data/data_er5_2073.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2073_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2073_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2073_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2073_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2073_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2073_time.csv
er5,ASPCR-DAG-log,12.7095127105713,7,0.1429,0.6,1.0,0.8571,0.6,0.7059,7.0,48,49,2074,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0048_seed_2074.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/data/true_graph_er5_2074.csv,80,65,15,70,65,5,10,0,10,0.9285714285714286,1.0,0.962962962962963,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,14628,14628,True,7,0,0,12.406,0.128,0.0659999999999989,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/data/data_er5_2074.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2074_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2074_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2074_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2074_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2074_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2074_time.csv
er5,ASPCR-DAG-log,12.7510042190552,6,0.3333,0.4,2.0,0.3333,0.2,0.25,6.0,49,50,2075,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_alpha001_n5000_50rep/er5/ASPCR-DAG-log/run_0049_seed_2075.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/data/true_graph_er5_2075.csv,80,58,22,65,54,11,15,4,11,0.8307692307692308,0.9310344827586207,0.8780487804878049,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,21726,21726,True,6,0,0,12.429,0.137,0.0759999999999987,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/data/data_er5_2075.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2075_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2075_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2075_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2075_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2075_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_er5_2075_time.csv
